"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 29, 2003","864.40","858.50","868.70","845.90","-","0.69%"
"Jan 28, 2003","858.50","847.50","860.80","847.50","-","1.30%"
"Jan 27, 2003","847.50","861.40","864.00","844.20","-","-1.61%"
"Jan 24, 2003","861.40","887.30","887.30","859.70","-","-2.92%"
"Jan 23, 2003","887.30","878.40","890.20","876.90","-","1.01%"
"Jan 22, 2003","878.40","887.60","889.70","877.60","-","-1.04%"
"Jan 21, 2003","887.60","901.80","906.00","887.60","-","-1.57%"
"Jan 17, 2003","901.80","914.60","914.60","899.00","-","-1.40%"
"Jan 16, 2003","914.60","918.20","926.00","912.00","-","-0.39%"
"Jan 15, 2003","918.20","931.70","932.60","916.70","-","-1.45%"
"Jan 14, 2003","931.70","926.30","931.70","921.70","-","0.58%"
"Jan 13, 2003","926.30","927.60","935.00","922.00","-","-0.14%"
"Jan 10, 2003","927.60","927.60","932.90","917.70","-","0.00%"
"Jan 09, 2003","927.60","909.90","928.30","909.90","-","1.95%"
"Jan 08, 2003","909.90","922.90","922.90","908.30","-","-1.41%"
"Jan 07, 2003","922.90","929.00","930.80","919.90","-","-0.66%"
"Jan 06, 2003","929.00","908.60","931.80","908.60","-","2.25%"
"Jan 03, 2003","908.60","909.00","911.20","903.10","-","-0.04%"
"Jan 02, 2003","909.00","879.80","909.00","879.80","-","3.32%"
"Dec 31, 2002","879.80","879.40","881.90","869.50","-","0.05%"
"Dec 30, 2002","879.40","875.40","882.10","870.20","-","0.46%"
"Dec 27, 2002","875.40","889.70","890.50","873.60","-","-1.61%"
"Dec 26, 2002","889.70","892.50","903.90","887.50","-","-0.31%"
"Dec 24, 2002","892.50","897.40","897.40","892.30","-","-0.55%"
"Dec 23, 2002","897.40","895.70","902.40","892.30","-","0.18%"
"Dec 20, 2002","895.80","884.20","897.80","884.20","-","1.31%"
"Dec 19, 2002","884.20","890.00","899.20","880.30","-","-0.77%"
"Dec 18, 2002","891.10","903.00","903.00","887.80","-","-1.32%"
"Dec 17, 2002","903.00","910.40","911.20","901.70","-","-0.81%"
"Dec 16, 2002","910.40","889.50","910.40","889.50","-","2.35%"
"Dec 13, 2002","889.50","901.60","901.60","888.50","-","-1.34%"
"Dec 12, 2002","901.60","905.00","908.40","897.00","-","-0.38%"
"Dec 11, 2002","905.00","904.50","909.90","896.50","-","0.06%"
"Dec 10, 2002","904.50","892.00","905.00","892.00","-","1.40%"
"Dec 09, 2002","892.00","912.20","912.20","892.00","-","-2.21%"
"Dec 06, 2002","912.20","906.50","915.50","896.00","-","0.63%"
"Dec 05, 2002","906.50","917.60","921.50","905.90","-","-1.21%"
"Dec 04, 2002","917.60","920.80","925.20","909.50","-","-0.35%"
"Dec 03, 2002","920.80","934.50","934.50","918.70","-","-1.47%"
"Dec 02, 2002","934.50","936.30","954.30","927.70","-","-0.19%"
"Nov 29, 2002","936.30","938.90","941.80","935.60","-","-0.28%"
"Nov 27, 2002","938.90","913.30","940.40","913.30","-","2.80%"
"Nov 26, 2002","913.30","932.90","932.90","912.10","-","-2.10%"
"Nov 25, 2002","932.90","930.50","937.10","923.30","-","0.26%"
"Nov 22, 2002","930.50","933.80","937.30","928.40","-","-0.35%"
"Nov 21, 2002","933.80","914.10","935.10","914.10","-","2.16%"
"Nov 20, 2002","914.10","896.70","915.00","894.90","-","1.94%"
"Nov 19, 2002","896.70","900.40","905.50","893.10","-","-0.41%"
"Nov 18, 2002","900.40","909.80","915.90","899.50","-","-1.03%"
"Nov 15, 2002","909.80","904.30","910.20","895.40","-","0.61%"
"Nov 14, 2002","904.30","882.50","904.30","882.50","-","2.47%"
"Nov 13, 2002","882.50","883.00","892.50","872.00","-","-0.06%"
"Nov 12, 2002","883.00","876.20","894.30","876.20","-","0.78%"
"Nov 11, 2002","876.20","894.70","894.70","874.60","-","-2.07%"
"Nov 08, 2002","894.70","902.60","910.10","891.60","-","-0.88%"
"Nov 07, 2002","902.60","923.80","923.80","898.70","-","-2.29%"
"Nov 06, 2002","923.80","915.40","925.70","905.00","-","0.92%"
"Nov 05, 2002","915.40","908.40","915.80","904.90","-","0.77%"
"Nov 04, 2002","908.40","901.00","924.60","901.00","-","0.82%"
"Nov 01, 2002","901.00","885.80","903.40","877.70","-","1.72%"
"Oct 31, 2002","885.80","890.70","898.80","879.80","-","-0.55%"
"Oct 30, 2002","890.70","882.10","895.30","879.20","-","0.97%"
"Oct 29, 2002","882.10","890.20","890.60","867.90","-","-0.91%"
"Oct 28, 2002","890.20","897.60","907.40","886.10","-","-0.82%"
"Oct 25, 2002","897.60","882.50","897.70","877.00","-","1.71%"
"Oct 24, 2002","882.50","896.10","902.90","879.00","-","-1.52%"
"Oct 23, 2002","896.10","890.20","896.10","873.80","-","0.66%"
"Oct 22, 2002","890.20","899.70","899.70","882.40","-","-1.06%"
"Oct 21, 2002","899.70","884.40","900.70","873.10","-","1.73%"
"Oct 18, 2002","884.40","879.20","886.70","866.60","-","0.59%"
"Oct 17, 2002","879.20","860.00","885.40","860.00","-","2.23%"
"Oct 16, 2002","860.00","881.30","881.30","856.30","-","-2.42%"
"Oct 15, 2002","881.30","841.40","881.30","841.40","-","4.74%"
"Oct 14, 2002","841.40","835.30","844.40","828.40","-","0.73%"
"Oct 11, 2002","835.30","803.90","843.30","803.90","-","3.91%"
"Oct 10, 2002","803.90","776.80","806.50","768.60","-","3.49%"
"Oct 09, 2002","776.80","798.50","798.50","775.80","-","-2.72%"
"Oct 08, 2002","798.50","785.30","808.90","779.50","-","1.68%"
"Oct 07, 2002","785.30","800.60","808.20","783.00","-","-1.91%"
"Oct 04, 2002","800.60","819.00","825.90","794.10","-","-2.25%"
"Oct 03, 2002","819.00","827.90","840.00","817.20","-","-1.08%"
"Oct 02, 2002","827.90","843.80","851.90","826.50","-","-2.36%"
"Oct 01, 2002","847.90","815.30","847.90","812.80","-","4.00%"
"Sep 30, 2002","815.30","827.40","827.40","800.20","-","-1.46%"
"Sep 27, 2002","827.40","855.00","855.00","826.80","-","-3.23%"
"Sep 26, 2002","855.00","839.70","856.60","839.70","-","1.82%"
"Sep 25, 2002","839.70","819.30","844.20","818.50","-","2.49%"
"Sep 24, 2002","819.30","833.70","833.70","817.40","-","-1.73%"
"Sep 23, 2002","833.70","845.40","845.40","825.80","-","-1.38%"
"Sep 20, 2002","845.40","843.30","849.30","839.10","-","0.25%"
"Sep 19, 2002","843.30","869.50","869.50","843.10","-","-3.01%"
"Sep 18, 2002","869.50","873.50","878.50","857.40","-","-0.46%"
"Sep 17, 2002","873.50","891.10","902.70","872.40","-","-1.98%"
"Sep 16, 2002","891.10","889.80","891.80","878.90","-","0.15%"
"Sep 13, 2002","889.80","886.90","892.80","877.00","-","0.33%"
"Sep 12, 2002","886.90","909.50","909.50","884.80","-","-2.48%"
"Sep 11, 2002","909.50","910.60","924.00","908.50","-","-0.01%"
"Sep 10, 2002","909.60","903.00","909.90","900.50","-","0.73%"
"Sep 09, 2002","903.00","893.90","907.30","882.90","-","1.02%"
"Sep 06, 2002","893.90","879.10","899.10","879.10","-","1.68%"
"Sep 05, 2002","879.10","893.40","893.40","870.50","-","-1.60%"
"Sep 04, 2002","893.40","878.00","896.10","875.70","-","1.75%"
"Sep 03, 2002","878.00","916.10","916.10","877.50","-","-4.16%"
"Aug 30, 2002","916.10","917.80","928.10","910.20","-","-0.19%"
"Aug 29, 2002","917.80","917.90","924.60","903.30","-","-0.01%"
"Aug 28, 2002","917.90","934.80","934.80","913.20","-","-1.81%"
"Aug 27, 2002","934.80","948.00","955.80","930.40","-","-1.39%"
"Aug 26, 2002","948.00","940.90","950.80","930.40","-","0.75%"
"Aug 23, 2002","940.90","962.70","962.70","937.20","-","-2.26%"
"Aug 22, 2002","962.70","949.40","965.00","946.40","-","1.40%"
"Aug 21, 2002","949.40","937.40","951.60","931.30","-","1.28%"
"Aug 20, 2002","937.40","950.70","950.70","931.90","-","-1.40%"
"Aug 19, 2002","950.70","928.80","951.20","927.20","-","2.36%"
"Aug 16, 2002","928.80","930.20","935.40","916.20","-","-0.15%"
"Aug 15, 2002","930.20","919.60","933.30","918.20","-","1.15%"
"Aug 14, 2002","919.60","884.20","920.20","876.20","-","4.00%"
"Aug 13, 2002","884.20","903.80","911.70","883.60","-","-2.17%"
"Aug 12, 2002","903.80","908.60","908.60","892.40","-","-0.53%"
"Aug 09, 2002","908.60","905.50","914.00","890.80","-","0.34%"
"Aug 08, 2002","905.50","876.80","905.80","875.20","-","3.27%"
"Aug 07, 2002","876.80","859.60","878.70","854.10","-","2.00%"
"Aug 06, 2002","859.60","834.60","874.40","834.60","-","3.00%"
"Aug 05, 2002","834.60","864.20","864.20","833.40","-","-3.43%"
"Aug 02, 2002","864.20","884.70","884.70","854.00","-","-2.32%"
"Aug 01, 2002","884.70","911.60","911.60","882.60","-","-2.95%"
"Jul 31, 2002","911.60","902.80","911.60","889.90","-","0.97%"
"Jul 30, 2002","902.80","899.00","909.80","884.70","-","0.42%"
"Jul 29, 2002","899.00","852.80","899.00","852.80","-","5.42%"
"Jul 26, 2002","852.80","838.70","852.90","835.90","-","1.68%"
"Jul 25, 2002","838.70","843.40","853.80","816.10","-","-0.56%"
"Jul 24, 2002","843.40","797.70","844.30","775.70","-","5.73%"
"Jul 23, 2002","797.70","819.90","827.70","796.10","-","-2.71%"
"Jul 22, 2002","819.90","847.80","854.10","813.30","-","-3.29%"
"Jul 19, 2002","847.80","864.10","881.60","842.10","-","-3.83%"
"Jul 18, 2002","881.60","906.00","907.80","880.60","-","-2.69%"
"Jul 17, 2002","906.00","901.00","926.50","895.00","-","0.55%"
"Jul 16, 2002","901.00","917.90","918.60","897.10","-","-1.84%"
"Jul 15, 2002","917.90","921.40","921.40","876.50","-","-0.38%"
"Jul 12, 2002","921.40","927.40","934.30","913.70","-","-0.65%"
"Jul 11, 2002","927.40","920.50","929.20","900.90","-","0.75%"
"Jul 10, 2002","920.50","952.80","956.30","920.30","-","-3.39%"
"Jul 09, 2002","952.80","977.00","979.60","951.70","-","-2.48%"
"Jul 08, 2002","977.00","989.00","993.60","972.90","-","-1.21%"
"Jul 05, 2002","989.00","965.80","989.10","954.00","-","3.67%"
"Jul 03, 2002","954.00","948.10","954.30","934.90","-","0.62%"
"Jul 02, 2002","948.10","968.60","968.60","945.50","-","-2.12%"
"Jul 01, 2002","968.60","989.80","994.50","967.40","-","-2.14%"
"Jun 28, 2002","989.80","990.60","1,001.80","988.30","-","-0.08%"
"Jun 27, 2002","990.60","973.50","990.70","963.70","-","1.76%"
"Jun 26, 2002","973.50","976.10","977.40","952.90","-","-0.27%"
"Jun 25, 2002","976.10","992.70","1,005.90","974.20","-","-1.67%"
"Jun 24, 2002","992.70","989.10","1,002.10","970.90","-","0.36%"
"Jun 21, 2002","989.10","1,006.30","1,006.30","985.60","-","-1.71%"
"Jun 20, 2002","1,006.30","1,020.00","1,023.30","1,004.60","-","-1.34%"
"Jun 19, 2002","1,020.00","1,037.10","1,037.60","1,017.90","-","-1.65%"
"Jun 18, 2002","1,037.10","1,036.20","1,040.80","1,030.90","-","0.09%"
"Jun 17, 2002","1,036.20","1,007.30","1,036.20","1,007.30","-","2.87%"
"Jun 14, 2002","1,007.30","1,009.60","1,009.60","981.60","-","-0.23%"
"Jun 13, 2002","1,009.60","1,020.30","1,023.50","1,008.10","-","-1.05%"
"Jun 12, 2002","1,020.30","1,013.60","1,021.90","1,002.60","-","0.66%"
"Jun 11, 2002","1,013.60","1,030.70","1,039.00","1,012.90","-","-1.66%"
"Jun 10, 2002","1,030.70","1,027.50","1,038.20","1,025.50","-","0.31%"
"Jun 07, 2002","1,027.50","1,029.20","1,033.00","1,012.50","-","-0.17%"
"Jun 06, 2002","1,029.20","1,049.90","1,049.90","1,026.90","-","-1.97%"
"Jun 05, 2002","1,049.90","1,040.70","1,050.10","1,038.80","-","0.88%"
"Jun 04, 2002","1,040.70","1,040.70","1,046.10","1,030.50","-","0.00%"
"Jun 03, 2002","1,040.70","1,067.10","1,070.70","1,039.90","-","-2.47%"
"May 31, 2002","1,067.10","1,064.70","1,079.90","1,064.70","-","0.23%"
"May 30, 2002","1,064.70","1,067.70","1,069.50","1,054.30","-","-0.28%"
"May 29, 2002","1,067.70","1,074.50","1,074.80","1,067.70","-","-0.63%"
"May 28, 2002","1,074.50","1,083.80","1,086.00","1,070.30","-","-0.86%"
"May 24, 2002","1,083.80","1,097.10","1,097.10","1,082.20","-","-1.21%"
"May 23, 2002","1,097.10","1,086.00","1,097.10","1,080.50","-","1.02%"
"May 22, 2002","1,086.00","1,079.90","1,086.00","1,075.60","-","0.56%"
"May 21, 2002","1,079.90","1,091.90","1,099.50","1,079.10","-","-1.10%"
"May 20, 2002","1,091.90","1,106.60","1,106.60","1,090.60","-","-1.33%"
"May 17, 2002","1,106.60","1,098.20","1,106.60","1,096.80","-","0.76%"
"May 16, 2002","1,098.20","1,091.10","1,099.30","1,089.20","-","0.65%"
"May 15, 2002","1,091.10","1,097.30","1,104.20","1,088.90","-","-0.57%"
"May 14, 2002","1,097.30","1,074.60","1,097.70","1,074.60","-","2.11%"
"May 13, 2002","1,074.60","1,055.00","1,074.80","1,053.90","-","1.86%"
"May 10, 2002","1,055.00","1,073.00","1,075.40","1,053.90","-","-1.68%"
"May 09, 2002","1,073.00","1,088.80","1,088.80","1,072.20","-","-1.45%"
"May 08, 2002","1,088.80","1,049.50","1,088.90","1,049.50","-","3.74%"
"May 07, 2002","1,049.50","1,052.70","1,058.70","1,049.00","-","-0.30%"
"May 06, 2002","1,052.70","1,073.40","1,075.90","1,052.70","-","-1.93%"
"May 03, 2002","1,073.40","1,084.60","1,084.60","1,068.90","-","-1.03%"
"May 02, 2002","1,084.60","1,086.50","1,091.40","1,079.50","-","-0.17%"
"May 01, 2002","1,086.50","1,076.90","1,088.30","1,065.30","-","0.89%"
"Apr 30, 2002","1,076.90","1,065.50","1,082.60","1,063.50","-","1.07%"
"Apr 29, 2002","1,065.50","1,076.30","1,079.00","1,063.60","-","-1.00%"
"Apr 26, 2002","1,076.30","1,091.50","1,096.80","1,076.30","-","-1.39%"
"Apr 25, 2002","1,091.50","1,093.10","1,094.40","1,084.80","-","-0.15%"
"Apr 24, 2002","1,093.10","1,101.00","1,108.50","1,092.50","-","-0.72%"
"Apr 23, 2002","1,101.00","1,107.80","1,111.20","1,098.90","-","-0.61%"
"Apr 22, 2002","1,107.80","1,125.20","1,125.20","1,105.60","-","-1.55%"
"Apr 19, 2002","1,125.20","1,124.50","1,128.80","1,122.70","-","0.06%"
"Apr 18, 2002","1,124.50","1,126.10","1,130.50","1,109.50","-","-0.14%"
"Apr 17, 2002","1,126.10","1,128.40","1,132.90","1,123.40","-","-0.20%"
"Apr 16, 2002","1,128.40","1,102.50","1,129.40","1,102.50","-","2.35%"
"Apr 15, 2002","1,102.50","1,111.00","1,114.90","1,099.40","-","-0.77%"
"Apr 12, 2002","1,111.00","1,103.70","1,112.80","1,102.70","-","0.66%"
"Apr 11, 2002","1,103.70","1,130.50","1,130.50","1,102.40","-","-2.37%"
"Apr 10, 2002","1,130.50","1,119.10","1,131.80","1,118.40","-","1.14%"
"Apr 09, 2002","1,117.80","1,125.50","1,128.30","1,116.70","-","-0.67%"
"Apr 08, 2002","1,125.30","1,122.70","1,125.40","1,111.80","-","0.23%"
"Apr 05, 2002","1,122.70","1,127.70","1,133.30","1,119.50","-","-0.32%"
"Apr 04, 2002","1,126.30","1,125.00","1,130.50","1,120.10","-","0.08%"
"Apr 03, 2002","1,125.40","1,137.50","1,138.80","1,119.70","-","-1.00%"
"Apr 02, 2002","1,136.80","1,143.00","1,143.00","1,135.70","-","-0.85%"
"Apr 01, 2002","1,146.50","1,146.00","1,147.80","1,132.90","-","-0.08%"
"Mar 28, 2002","1,147.40","1,146.30","1,154.50","1,144.60","-","0.24%"
"Mar 27, 2002","1,144.60","1,137.50","1,147.00","1,135.30","-","0.54%"
"Mar 26, 2002","1,138.50","1,131.60","1,147.00","1,131.60","-","0.58%"
"Mar 25, 2002","1,131.90","1,149.30","1,151.00","1,131.90","-","-1.46%"
"Mar 22, 2002","1,148.70","1,153.30","1,156.50","1,144.60","-","-0.42%"
"Mar 21, 2002","1,153.60","1,151.50","1,155.10","1,139.90","-","0.16%"
"Mar 20, 2002","1,151.80","1,170.20","1,170.20","1,151.60","-","-1.58%"
"Mar 19, 2002","1,170.30","1,165.50","1,173.90","1,165.50","-","0.41%"
"Mar 18, 2002","1,165.50","1,166.20","1,172.70","1,159.10","-","-0.06%"
"Mar 15, 2002","1,166.20","1,153.50","1,166.50","1,153.50","-","1.14%"
"Mar 14, 2002","1,153.00","1,154.20","1,157.80","1,151.10","-","-0.10%"
"Mar 13, 2002","1,154.10","1,163.00","1,164.30","1,151.00","-","-0.99%"
"Mar 12, 2002","1,165.60","1,168.30","1,168.30","1,154.30","-","-0.23%"
"Mar 11, 2002","1,168.30","1,164.00","1,173.00","1,159.60","-","0.34%"
"Mar 08, 2002","1,164.30","1,161.10","1,172.80","1,159.80","-","0.59%"
"Mar 07, 2002","1,157.50","1,164.70","1,167.90","1,150.70","-","-0.46%"
"Mar 06, 2002","1,162.80","1,145.90","1,165.30","1,145.10","-","1.46%"
"Mar 05, 2002","1,146.10","1,153.00","1,157.70","1,144.80","-","-0.67%"
"Mar 04, 2002","1,153.80","1,130.90","1,153.80","1,130.90","-","1.94%"
"Mar 01, 2002","1,131.80","1,108.70","1,131.80","1,108.70","-","2.27%"
"Feb 28, 2002","1,106.70","1,110.80","1,121.60","1,106.70","-","-0.29%"
"Feb 27, 2002","1,109.90","1,111.20","1,123.10","1,102.30","-","0.05%"
"Feb 26, 2002","1,109.40","1,110.30","1,115.00","1,101.70","-","0.00%"
"Feb 25, 2002","1,109.40","1,090.80","1,112.70","1,089.80","-","1.80%"
"Feb 22, 2002","1,089.80","1,078.20","1,093.90","1,074.40","-","0.81%"
"Feb 21, 2002","1,081.00","1,094.30","1,101.50","1,080.20","-","-1.55%"
"Feb 20, 2002","1,098.00","1,084.70","1,098.30","1,074.40","-","1.36%"
"Feb 19, 2002","1,083.30","1,102.20","1,102.20","1,082.20","-","-1.89%"
"Feb 15, 2002","1,104.20","1,116.70","1,117.10","1,103.20","-","-1.10%"
"Feb 14, 2002","1,116.50","1,118.50","1,124.70","1,112.30","-","-0.18%"
"Feb 13, 2002","1,118.50","1,107.50","1,120.60","1,107.50","-","0.99%"
"Feb 12, 2002","1,107.50","1,106.20","1,112.70","1,103.00","-","-0.40%"
"Feb 11, 2002","1,111.90","1,095.40","1,112.00","1,094.70","-","1.43%"
"Feb 08, 2002","1,096.20","1,082.40","1,096.30","1,079.90","-","1.48%"
"Feb 07, 2002","1,080.20","1,083.30","1,094.00","1,078.40","-","-0.30%"
"Feb 06, 2002","1,083.50","1,091.50","1,093.60","1,077.80","-","-0.60%"
"Feb 05, 2002","1,090.00","1,088.70","1,101.00","1,082.60","-","-0.40%"
"Feb 04, 2002","1,094.40","1,118.00","1,122.20","1,092.20","-","-2.48%"
"Feb 01, 2002","1,122.20","1,127.40","1,130.20","1,118.50","-","-0.71%"
"Jan 31, 2002","1,130.20","1,117.80","1,130.20","1,113.30","-","1.49%"
"Jan 30, 2002","1,113.60","1,100.20","1,113.80","1,081.70","-","1.18%"
"Jan 29, 2002","1,100.60","1,133.80","1,137.50","1,098.70","-","-2.87%"
"Jan 28, 2002","1,133.10","1,136.30","1,138.60","1,126.70","-","-0.02%"
"Jan 25, 2002","1,133.30","1,129.30","1,138.30","1,127.80","-","0.10%"
"Jan 24, 2002","1,132.20","1,133.40","1,139.50","1,128.20","-","0.35%"
"Jan 23, 2002","1,128.20","1,122.20","1,131.90","1,117.40","-","0.80%"
"Jan 22, 2002","1,119.30","1,135.30","1,135.30","1,117.90","-","-0.74%"
"Jan 18, 2002","1,127.60","1,127.50","1,138.90","1,124.50","-","-0.99%"
"Jan 17, 2002","1,138.90","1,135.70","1,139.30","1,127.60","-","1.00%"
"Jan 16, 2002","1,127.60","1,139.20","1,146.20","1,127.50","-","-1.62%"
"Jan 15, 2002","1,146.20","1,140.80","1,148.80","1,136.90","-","0.69%"
"Jan 14, 2002","1,138.40","1,143.00","1,145.60","1,138.20","-","-0.63%"
"Jan 11, 2002","1,145.60","1,158.50","1,159.40","1,145.50","-","-0.94%"
"Jan 10, 2002","1,156.50","1,154.30","1,159.90","1,150.80","-","0.12%"
"Jan 09, 2002","1,155.10","1,163.80","1,174.30","1,151.90","-","-0.48%"
"Jan 08, 2002","1,160.70","1,165.30","1,167.60","1,157.50","-","-0.36%"
"Jan 07, 2002","1,164.90","1,174.70","1,177.00","1,163.50","-","-0.65%"
"Jan 04, 2002","1,172.50","1,171.10","1,176.50","1,163.40","-","0.62%"
"Jan 03, 2002","1,165.30","1,155.50","1,165.30","1,154.00","-","0.92%"
"Jan 02, 2002","1,154.70","1,149.00","1,154.70","1,136.20","-","0.57%"
"Dec 31, 2001","1,148.10","1,158.30","1,161.20","1,148.00","-","-1.11%"
"Dec 28, 2001","1,161.00","1,157.10","1,164.60","1,157.10","-","0.34%"
"Dec 27, 2001","1,157.10","1,149.40","1,157.10","1,149.40","-","0.67%"
"Dec 26, 2001","1,149.40","1,144.70","1,159.20","1,144.70","-","0.41%"
"Dec 24, 2001","1,144.70","1,145.00","1,147.80","1,144.60","-","-0.02%"
"Dec 21, 2001","1,144.90","1,139.90","1,147.80","1,139.90","-","0.44%"
"Dec 20, 2001","1,139.90","1,148.90","1,151.40","1,139.90","-","-0.84%"
"Dec 19, 2001","1,149.60","1,136.30","1,152.40","1,134.80","-","0.59%"
"Dec 18, 2001","1,142.90","1,134.40","1,145.10","1,134.40","-","0.75%"
"Dec 17, 2001","1,134.40","1,123.10","1,137.40","1,122.30","-","1.01%"
"Dec 14, 2001","1,123.10","1,117.90","1,128.30","1,114.50","-","0.33%"
"Dec 13, 2001","1,119.40","1,127.60","1,137.10","1,117.80","-","-1.56%"
"Dec 12, 2001","1,137.10","1,139.30","1,141.50","1,126.10","-","0.03%"
"Dec 11, 2001","1,136.80","1,139.90","1,150.90","1,134.30","-","-0.27%"
"Dec 10, 2001","1,139.90","1,152.40","1,158.30","1,139.70","-","-1.59%"
"Dec 07, 2001","1,158.30","1,162.50","1,167.10","1,152.70","-","-0.75%"
"Dec 06, 2001","1,167.10","1,168.10","1,173.30","1,164.40","-","-0.27%"
"Dec 05, 2001","1,170.30","1,151.40","1,173.60","1,143.80","-","2.23%"
"Dec 04, 2001","1,144.80","1,134.50","1,144.80","1,128.90","-","1.32%"
"Dec 03, 2001","1,129.90","1,139.50","1,139.50","1,125.80","-","-0.84%"
"Nov 30, 2001","1,139.50","1,140.00","1,143.60","1,135.90","-","-0.06%"
